id,decimallongitude,decimallatitude,date_year,depth,sst
ed37af0c-7cbd-42f6-a168-367ea9f30327,98.8969,7.43321,2014.0,9.5,29.48
7d8bc960-e951-4d97-9bbb-ba146de57567,29.9012,31.1978,2010.0,11.35,22.56
11c608d8-f57a-462c-95b9-39909e1cc83f,34.3088,27.8473,2010.0,9.3,25.61
03b0bd27-362e-402c-b98c-470a2d539956,34.25,27.7217,2010.0,14.6,25.8
d4398d91-5ee6-4f05-a446-b667ee1520a8,34.2567,27.7667,2010.0,11.65,25.67
203a1b2a-b357-43eb-b62d-6234fa05cf59,34.2625,27.7921,2010.0,9.65,25.67
3ae98063-fb58-4ebb-9a08-54c9895f2c7c,34.041,26.6555,2014.0,11.0,25.65
31c0f680-172c-4db2-85f8-429ecb8d3929,120.976,13.5248,2014.0,9.75,28.24
42f3a62b-1eed-4093-93e2-53917893adee,39.3697,-4.71917,2014.0,9.0,27.26
af13898e-89c8-4b25-b528-7390ef13a61a,115.22,-8.73361,2012.0,3.95,27.7
bba50edb-8d7f-4a7f-82e5-715799f44347,34.3946,27.9502,2014.0,9.0,25.65
5c3cdfdd-0363-4674-b10d-c6a9c9312064,145.994,-16.7671,1993.0,5.0,26.15
bbb7084e-a4e3-4396-adc8-a54a67a87cea,121.905,11.9686,2004.0,8.37,28.41
2ab5eae3-8ee8-4cb7-ad20-44c54218cabe,168.223,-17.5689,2014.0,6.5,27.43
2af66f5c-105b-4b99-a92a-eb21094c0dde,145.863,-16.0663,2011.0,7.5,26.46
03eab5d0-03df-4e46-aaa3-bc1a73ca1c70,114.191,-21.8166,2013.0,7.0,25.48
a7ab6e94-e7e9-40d8-a8a5-fbc6ee31868a,98.765,7.67889,2010.0,9.0,29.44
8a31cc83-e8ee-40ea-9afd-001a694bb19f,98.7561,7.6916,2010.0,7.5,29.44
291f2a4f-88c3-4b07-a0c1-76347adb58a7,145.844,-16.1026,2011.0,6.0,26.48
219803a4-6351-4044-b00a-f0c536cb4113,118.629,4.1209,2011.0,12.5,29.15
39de5153-421b-4ae0-ae75-19b2020377c8,73.4905,1.82188,2013.0,12.95,29.21
82682946-4710-4a5c-9ca1-617229dd1389,72.811,4.20113,2011.0,13.0,29.0
c8d1a8bf-2b4c-4738-a5d9-94fbea49a6a9,123.367,9.98812,2011.0,11.0,28.59
81d7f3fe-b067-4321-9476-f1ba2468d28f,98.8956,7.42953,2014.0,12.65,29.48
04f875d1-fdad-4d9a-89a2-b18c6bd5f8fe,98.8883,7.42702,2014.0,10.0,29.48
077415af-411b-4a06-9462-87608ba25eef,33.9562,27.169,2005.0,5.8,25.58
a9332047-42e1-4af4-a5b2-cabe2460fd18,18.0944,42.6507,1999.0,8.05,19.38
83f0d66f-87a8-4dd9-985b-03cc59496825,116.13333,-20.5575,1988.0,30.0,26.2
44abfe27-9b25-4424-ace9-e164206e10e1,117.065,-20.035,1988.0,49.5,26.63
4fa78945-c6a3-452a-8766-912882898b8a,115.86834,-20.66416,1988.0,22.5,26.03
a21f2b38-c9a3-4ebe-be07-70f440e580a0,117.51,-20.145,1988.0,34.5,26.61
87d28355-511a-46b5-8241-27efe01dbc16,117.82334,-19.58583,1988.0,60.0,27.03
904697fc-5c2f-42b9-aca5-db3e44fc01bb,118.865,-19.6825,1983.0,28.0,26.92
a3263c8e-dac6-4ad4-a95d-ee99a2ee79c5,117.86334,-19.725,1983.0,53.0,27.0
38db244b-f57a-4986-8e23-66128c5c347a,117.83333,-19.76166,1986.0,51.5,26.85
9c8a4d54-3b68-4ccb-a160-33f76e276a84,113.58319,-22.76082,2019.0,29.0,25.16
ab58ae2e-8fb7-4eb4-86e3-ec699d32a9c2,115.795,-19.91,1986.0,73.0,26.78
35aad6cb-7245-4816-ab07-a2979a4ec75c,115.67583,-20.57083,1986.0,23.0,26.09
74abda65-58b9-435d-9a37-e16f6b75096b,117.77584,-19.59833,1983.0,58.5,27.03
64a13c8d-7f8c-4532-b29b-78164c8eac6a,116.81833,-20.25167,1986.0,40.0,26.44
58b0cc26-f605-4695-83d3-c0c0e4338137,116.02,-19.88,1986.0,74.5,26.78
fc8d24df-01be-4326-87cf-166aa8f1d24a,120.459999084,22.4799995422,1977.0,,27.08
99cac170-702d-4b25-962e-b40b0ddbd63b,118.21667,-19.76667,1983.0,36.0,26.82
b350cbdd-0bc8-415a-9be9-1dd1939e524b,115.9625,-19.84416,1986.0,72.0,26.78
a63d6d87-006e-4bc5-bb7b-b8597711f13e,117.87334,-19.97666,1983.0,42.0,26.78
b43a6cad-790c-4b12-bfd9-f6982f8ea89a,117.90833,-19.705,1983.0,53.0,27.0
a77bb1b1-40d8-46a2-bb93-515a905e311d,116.78167,-19.71416,1983.0,56.0,26.94
4206a732-f7da-45f4-b521-b910db591ad3,118.8175,-19.49916,1983.0,37.5,27.08
a8a53b25-b6d8-4d0a-b73c-03a1f552e255,117.88833,-19.73,1983.0,54.0,27.0
b2ac9a5d-be88-4b2a-b577-fc7b20a65f5d,116.72083,-19.545,1983.0,54.0,26.98
f16ece9e-689f-4ba6-87ae-9219e074f046,117.95,-19.91916,1983.0,40.5,26.78
2d318b61-4894-44d1-9eb9-efd379456379,117.9175,-19.74,1983.0,51.5,27.0
44ae419d-2a29-40cb-91a3-b1e53e4f7dde,117.06417,-20.00166,1983.0,52.0,26.63
12b03a2f-0e61-4c9f-b3a7-23660c037eba,117.00333,-19.98083,1983.0,54.0,26.75
7c16f555-b587-4025-9cee-b7fa74c7f1b6,118.91667,-19.4825,1983.0,36.0,27.07
ae4ef796-202e-433d-9421-e0aa72e3fed7,117.92834,-19.69917,1983.0,53.0,27.0
2dd43e74-e045-4e7c-956f-42b61952e23a,116.80334,-20.06917,1983.0,52.0,26.62
21cb4ee0-128e-4171-9c49-6bd70e92b8c7,116.76083,-19.70833,1983.0,58.0,26.94
9f2164e3-b02f-4503-8f3e-69a8266c06d4,118.255,-19.47416,1987.0,64.0,27.11
3961733e-f0fa-4894-b086-c9c740ef1980,116.0175,-20.25416,1983.0,47.0,26.39
c4a3a55a-d962-42a0-8040-77a7ea97cbfb,117.94584,-19.77416,1987.0,48.0,26.85
d02cb743-ce91-48fd-9396-4a5420c8e6c5,116.59583,-20.05167,1987.0,53.0,26.62
7c0976df-bcc2-4b6d-b5a1-4423b3845132,116.49917,-19.765,1987.0,58.5,26.79
3d40defc-1294-447d-a83e-65be380df11b,115.25584,-20.1575,1990.0,64.5,26.59
271f5b5d-a5dc-4bf3-a0ea-94d7bb33c2d2,118.25334,-19.6425,1987.0,42.0,27.0
81f976e6-7925-40b6-aaca-d6392bc5270d,116.38,-20.02833,1987.0,53.5,26.62
4045e941-abba-4deb-91fb-05871587634a,117.09833,-19.62583,1987.0,71.0,26.97
72101179-a4f0-4cfb-95c1-00e75946c4ba,116.555,-19.79916,1990.0,58.0,26.78
be9b45ec-9865-45d6-af8e-68b29b68f92f,118.35917,-19.72666,1987.0,33.0,26.97
54943713-d1ba-4ef6-8a37-793992d2a0c1,116.415,-20.29583,1987.0,41.0,26.42
67f4550f-d44e-4086-91c3-c4c240dd77e8,118.71583,-19.58083,1987.0,33.0,27.01
f2275606-8ca5-4e7e-84bc-3480653e4dfd,116.53584,-19.78583,1983.0,56.5,26.78
c91fc9bf-7116-4ddb-8f56-f6d6b60c69e7,117.54334,-19.02083,1983.0,131.0,27.27
e04ceb91-0ae0-451e-b16f-82ba9a527839,116.425,-20.26417,1983.0,42.5,26.44
1e5abe10-24e2-429d-a6f2-817dad2781e6,79.8167,11.7167,2013.0,,28.53
698cb8fa-77e9-416d-b9bb-a5496f3157a2,78.8867,8.9532,2006.0,,28.69
0855f79a-d1c7-4733-ae18-6f2937a6f634,72.63,10.55,1988.0,,28.85
d0b9452b-ccc6-470f-9d5f-b4d10d8283dd,73.62,10.07,1988.0,,28.89
18635c7b-b250-4bc2-b833-da827a3107dc,72.72,11.11,1988.0,,28.83
0ec3dc2b-5ef9-4b27-8157-1b4f138274ec,72.79,11.21,1988.0,,28.84
788ca51c-04e4-4b9b-9e99-141d67e6ba62,31.2332992554,-29.5,1962.0,,23.01
dcdecd0d-78a9-43e7-8d18-20470fd69948,117.08167,-19.75,1983.0,64.5,26.83
02ac9500-ed03-4c2a-b308-0919315cc253,31.0,-29.8833007812,1992.0,,23.2
3c7fd723-db12-424f-8b73-b636a8e72097,32.7000007629,-27.3166999817,1981.0,,24.68
adcb7df0-7a55-47d4-8259-b9390ca6c2bb,30.7332992554,-30.2667007446,1992.0,,23.44
39d687a6-3c8c-4fb1-b604-6210684e968e,31.0,-29.8833007812,1992.0,,23.2
9d1335b4-d475-4259-8a93-3840393f4042,28.0,-32.9166984558,1965.0,,22.06
270fc6d7-a8c5-4818-ad1e-29d7213bdaf0,32.6040000916,-25.9780006409,1992.0,,24.16
23292a45-47bf-4ad7-8d80-f71246b16021,117.88417,-19.82916,1983.0,50.0,26.85
b8e1b3ed-5a3d-40d6-9677-09ea883c0c07,162.2,11.5,1954.0,0.0,28.55
765828b7-2ced-41df-9edf-be2de6adfba8,118.47334,-19.54166,1983.0,40.0,27.02
44d3b5d8-1b47-489d-87ca-9f7617273dfa,118.35,-19.58333,1982.0,,27.03
3b2291ff-ef77-4c57-a49d-d0c17e7554fd,117.93333,-19.09166,1982.0,,27.26
e073ac7e-f27c-4ac5-88cd-b0c6f7dc6875,78.3192,8.6626,2008.0,43.0,28.53
79402cee-1464-446d-9e1e-3dc7ec25361c,78.3192,8.6626,2008.0,43.0,28.53
3adafff7-58f0-475d-a69d-89b5f00f66f3,118.15,-19.25833,1982.0,,27.17
d6bf1e1b-f37d-402d-9975-fed404b3b58e,118.18333,-19.55,1982.0,,27.04
7f1768e1-9f50-4414-8df3-76d72b574bfe,118.49167,-19.78333,1982.0,,26.79
f5875d3e-46ce-4633-8176-9fa67f9700e1,117.90834,-20.00833,1982.0,,26.67
ef517240-6a54-47bf-b472-4cba1b14d783,121.690002441,25.2099990845,1977.0,,24.32
37749cb1-362e-4f11-9d73-485395db3cdb,121.559997559,22.0400009155,1988.0,,27.38
d80d45ee-788c-4b06-8430-835f2e94697e,120.720001221,22.0300006866,1977.0,,27.18
98ffce80-be86-4154-a6ba-56ac7441097b,120.760002136,21.9599990845,1994.0,,27.27
9cac6d3f-6960-4a16-8fc9-e7aee5606268,120.410003662,24.8199996948,2002.0,,23.81
32c9fec2-a286-4eae-ac4b-81882a70ad7c,120.730003357,21.9300003052,1971.0,,27.29
b4fc309a-69fa-4f7b-b579-343ea543fb3e,118.03333,-19.83333,1982.0,,26.84
d449b9db-c826-43f5-b6f2-41d3f8321605,118.03333,-19.80833,1982.0,,26.84
f7c6c32d-da55-4efd-bbfc-0f9c0a7db020,117.88333,-19.65,1982.0,52.0,27.01
6b31c501-a7db-4408-bac8-a8cd2a672f04,117.83333,-19.99167,1982.0,,26.78
0b9dade3-3d9b-4dd4-9bed-2ebfeb831d4f,118.03333,-19.825,1982.0,,26.84
7850ab92-ab4c-4ba1-9d27-82469a758db1,113.38333,-24.86666,1972.0,,23.18
62b4a60c-5b55-44d4-bbd3-5f5b219d9bfc,113.38333,-24.86666,1972.0,,23.18
b45a373d-e9ac-4320-ba6b-8313d6d836ba,113.86667,-28.88333,1973.0,,22.44
cb189b55-52b7-4d22-bcff-8b223a6e2f62,153.35,-27.48333,1964.0,,23.12
19b8d57d-32f1-4644-9c30-549198e14449,159.03333,-29.91667,1987.0,,22.15
f76c5349-62df-4b20-9a8d-d9eea61191c2,146.41666,-18.45,1986.0,,25.8
a206c0ca-2f67-48c7-ad3c-5517d598375d,146.75,-19.25,1989.0,,
1d6d3d4c-e765-4511-8976-8495ee9a0f62,144.73333,-14.46666,2002.0,,26.3
57c4f790-bf7e-45b8-bbe2-cfd1803a787e,151.46667,-21.03333,2000.0,,25.49
bcb102f9-0c69-4541-a778-0469e60f1e82,153.56666,-28.35,1965.0,,
bfa499c9-f7b3-4035-85f5-6e2d50a91de5,118.15,-19.53333,1982.0,51.0,27.05
a6b956fe-257f-42ef-9a7d-913dab609b74,117.83333,-19.99167,1982.0,,26.78
5507983d-698b-4138-b131-9d20a8ddd3c7,118.03333,-19.825,1982.0,,26.84
586f677b-3c34-4aea-8b46-49c4faf5f7eb,117.79584,-20.06167,1982.0,38.0,26.66
0b5863cc-342a-4ba6-ac2d-063917fdbe59,116.02417,-20.25417,1982.0,46.0,26.39
482dfb6d-ced1-4977-96d2-90ac6ae34d88,117.7375,-20.07166,1983.0,38.5,26.66
b85bdec0-12dc-4b15-91a2-4a4674bb9a5e,117.79167,-19.98,1982.0,43.0,26.78
e66e2964-8588-4d15-8ab8-a735b3b03870,118.575,-19.525,1982.0,,27.02
1697127b-f48e-4085-a9ce-da4c5ce80512,117.5975,-20.00083,1983.0,43.5,26.66
aaceec03-1ba9-4ffe-affe-add8fcfa0df4,118.12667,-19.43667,1983.0,66.0,27.12
c2f96f60-e9b0-43b4-9971-23ff93cac2e7,117.47833,-20.20333,1982.0,35.0,26.56
3b3a1bb4-e1c1-4b5e-9cae-590ec1a17642,117.74917,-19.97916,1982.0,40.5,26.78
ee6999f5-c1d8-4c40-919b-55c159b980e6,117.87,-19.91416,1983.0,39.0,26.82
b8ec44bd-e466-40a5-b4a0-09ac2b32ac0b,116.37333,-20.3275,1982.0,45.5,26.42
5dfe1bfe-6178-44f2-8572-54cfeb399a32,117.5225,-20.20667,1982.0,30.5,26.57
61aaa315-5b7c-4b1c-aee7-616e97d5c038,117.66167,-20.00583,1983.0,42.0,26.66
5960e7c8-cc5f-4ce6-aa01-779289a70ec7,117.39334,-20.1475,1982.0,39.0,26.59
5e804b43-f8f8-42db-aa08-1ebb6017599c,118.53333,-19.41666,1982.0,,27.13
6d620488-8a8d-449e-bb92-73cc90cb05de,117.66417,-19.92916,1982.0,43.0,26.78
93aa435e-4fb3-4da2-8f4c-4c5d1b34c3e9,117.56333,-20.06916,1982.0,43.0,26.65
ed11cdf1-9e58-4d78-bcf6-97ceeef6fd21,116.33917,-20.03,1982.0,54.0,26.62
07fe8de8-1158-4a34-81eb-e014b4fd2f09,117.39917,-20.21166,1982.0,38.0,26.55
c22240f1-d7a8-475f-9a58-a1f8f15212bd,116.45917,-20.0925,1983.0,50.0,26.58
ac1b05ce-d8f0-4d28-be6e-eaaab216dee5,118.1225,-19.33416,1983.0,72.0,27.16
373d9319-ba62-49b8-8157-1a38925f58e8,117.94917,-19.69583,1983.0,53.0,27.0
b81f2669-8b55-4459-a25a-0f231b50209a,117.92834,-19.71916,1983.0,52.5,27.0
88a944d3-f9e1-401f-bb01-c8ac7a244702,116.8407,-19.7983,2017.0,74.5,26.8
ac8dc158-1111-4855-a2a2-a1c011047563,116.8407,-19.7983,2017.0,74.5,26.8
a7a82eb0-7005-46b2-879b-ae7ed74881ee,116.6752,-19.9268,2017.0,65.5,26.72
c289b159-0224-40ad-a528-0ce14ab7a684,118.1372,-19.294,2017.0,78.5,27.17
c4413f85-45c3-43d5-b913-5e5899fffedc,118.1372,-19.294,2017.0,79.0,27.17
68c8abea-0a1c-43cc-8fba-e0089204a7ee,118.91667,-19.60833,1982.0,30.0,26.93
08e3daa4-e9ec-42c2-9202-2d54d29a48ba,117.80667,-20.04083,1983.0,40.0,26.66
024228e8-91f8-463b-b755-219a26db0d45,117.0125,-20.29416,1982.0,34.0,26.43
42e0a8a6-df4a-4d78-80db-437b68bf35c8,116.79,-19.6175,1982.0,45.0,26.95
0ae1d476-66e1-4e85-a527-49cafb6c47bd,116.9625,-20.12167,1982.0,44.0,26.59
d80ccd09-54cc-4419-98aa-e243ecd070f8,117.1175,-20.2175,1983.0,33.0,26.55
91a0e4aa-0e8c-4c92-82c8-b50955544d59,117.93084,-19.90416,1983.0,40.5,26.81
4aeecc1c-3ed1-48f0-a6e7-b0059d61fea6,118.8775,-19.09416,1983.0,83.5,27.28
64b773e8-a28a-4133-a80e-0c588fdd3ab9,117.36,-20.3325,1983.0,25.0,26.43
c044d904-c890-4af7-8df5-58360cb5c8b5,116.09417,-20.52583,1983.0,30.0,26.2
eead6936-42d0-48fe-b0f1-534e860131df,116.63834,-19.6125,1983.0,49.0,26.9
549e5956-4407-46a1-a394-d3d08a65e9fd,116.87667,-19.8625,1983.0,66.0,26.77
68db84c3-1128-4428-b035-9a8eb1629fc5,116.42583,-20.21333,1982.0,47.0,26.54
4452daf4-46c9-4946-91bb-e17d31c4edf9,115.98333,-20.645,1983.0,24.0,26.1
88549c30-822e-4b45-985b-f948444ce02e,118.67084,-19.51833,1983.0,37.0,27.01
f5226193-f3ce-40a6-8773-57175207b29f,117.46667,-19.875,1982.0,,26.82
136843b5-2d42-47bc-94e0-3b20326b446b,117.42917,-20.0575,1982.0,43.5,26.64
15d5f0b2-217a-4a4e-aac0-7c2520705a33,117.73333,-19.7,1982.0,,27.01
60dde007-4407-426a-9b70-71c227c799f2,117.04417,-19.70416,1982.0,67.0,26.97
3581b0eb-889f-4d54-875c-c54c776fecc3,125.5932083,-8.29268955,2013.0,9.1,28.5
683549ff-e932-4d2f-a03a-d25e1f2391ad,117.12083,-19.64666,1982.0,70.5,26.97
0f4dc1d8-ffb3-4797-9b49-a5517926c8f2,117.9,-19.99333,1982.0,43.0,26.78
97914787-fc77-43b7-a082-0f5474fa419f,117.845,-19.935,1982.0,43.5,26.78
f36347a6-e2ec-45ec-b99b-6cfb163e31c8,116.69167,-20.00833,1982.0,,26.62
70b5a617-693a-4249-b0d9-9641451d9408,116.2125,-20.5225,1982.0,32.0,26.21
53c9b95a-6c7a-4f29-8536-cd27456d0b6f,118.35417,-19.49083,1997.0,57.0,27.11
38ec8ffe-af7d-46e3-80f1-8a58eaedba52,115.30834,-20.14417,1997.0,59.5,26.59
da99d042-9b05-445d-8302-9e78707abf41,117.55083,-20.17333,1997.0,32.0,26.57
d673fa77-a9e0-4029-a02d-e3fde330891b,118.83583,-19.50916,1982.0,37.0,26.99
3f7f3ad3-a4c8-4788-904d-10addd21f773,117.975,-19.96,1982.0,38.0,26.78
58e73787-25bf-4297-9450-64c11e5f39aa,117.94834,-19.94583,1982.0,38.5,26.78
3b40f926-1491-4cfa-bc4b-8d3221c76da4,116.54667,-20.04083,1995.0,56.5,26.62
d4262c93-b5e3-4d13-bddf-926f6e4cda3c,116.5275,-20.40416,1995.0,37.5,26.41
34df5a47-83fc-4681-a838-4661fe3f3612,118.08333,-19.72083,1995.0,49.5,27.0
8bb55c7c-f71c-437a-b894-4bc21572c611,118.1,-19.68916,1995.0,51.0,26.99
ff910a91-bc99-4f88-bfe3-76171258ecc2,116.67167,-19.52166,1995.0,59.5,26.98
bb083697-513e-4fe2-b997-9a3c1301c2a1,118.0375,-19.955,1995.0,35.0,26.76
1f17f994-fd2e-408f-8b75-d8c346cca2bf,118.4275,-19.58666,1995.0,36.0,26.99
e5542ed0-9aa6-4319-99f8-9a07f027af52,118.61084,-19.43833,1995.0,53.0,27.1
f0aaec23-540a-4dbb-97af-a04a6abcaad4,115.39667,-20.1425,1997.0,62.5,26.55
2e003a41-f03f-42b6-a49e-fdbb966d44b8,117.82583,-20.055,1997.0,36.0,26.66
89ff5b49-8aac-45c4-a20f-f5bee59ad924,117.7925,-19.16833,1997.0,101.5,27.24
a24b1d83-2dfc-4dc6-bc8e-b1c37064e36e,117.73167,-20.01916,1991.0,41.5,26.66
8f1e6566-a2ac-41f0-8fdd-ceed458f195c,115.015,-20.59,1995.0,83.5,26.37
4ff6e8b7-da6d-4cb1-8f6c-8f5119da9399,115.20917,-20.16667,1995.0,79.0,26.59
b32576fc-f412-4661-ac25-0f20469d8ac5,117.96834,-19.77083,1995.0,47.0,26.85
271fd6a9-e71c-43fa-a21f-80ca71c4e1d6,118.1525,-18.96333,1995.0,119.5,27.38
df277bdc-aaad-4fb7-8c24-a66dcf294b24,118.23334,-19.75417,1995.0,34.5,26.82
e09bfee3-2060-4827-855b-331e43003746,115.23917,-20.70916,1995.0,44.5,26.26
7c4d3010-01fe-4826-8e1f-e9fe6c4229d6,116.665,-19.7325,1997.0,48.5,26.92
4a0d0a09-1aeb-427a-bd16-30f8714f34eb,118.46417,-19.7025,1995.0,33.5,26.97
d873b6d4-83dd-4ac4-9faf-2579f0e86201,118.17834,-20.0725,1997.0,24.5,26.65
5fad1dda-6b1e-4564-b6ca-5f1cace3e420,118.265,-19.95166,1997.0,26.5,26.72
1419a68a-74d6-4e0f-af8d-15e87f752557,116.79833,-19.62833,1991.0,46.5,26.95
1d211340-2cea-42d8-b886-f130a0e86f0f,117.83084,-19.71333,1997.0,53.0,27.01
f77f23e8-1101-4b80-a63b-872e6f6a5d5a,115.9725,-20.71,1995.0,21.5,26.05
22c7f97a-7409-4651-806a-6746f1d0c76e,116.20167,-20.33333,1995.0,41.0,26.41
a06d189a-fb1f-41a4-8a28-12b597291768,118.00334,-19.92,1989.0,40.5,26.76
361070bb-803a-403a-899d-1763c1416832,116.965,-19.76166,1991.0,65.5,26.81
973da45a-036a-4c02-a424-b5b47ae96030,118.70167,-18.94333,1991.0,86.0,27.38
30202fac-e968-4afe-b154-f7c6079c0013,114.92917,-20.41416,1995.0,122.5,26.53
f73dca36-83f5-48ab-b5a2-840bb90c4e0f,117.78084,-19.99333,1991.0,40.5,26.78
f1a85be8-fb16-4082-bf6b-9b2fb5f3c303,118.12667,-19.7025,1989.0,52.0,26.99
76a55ea1-c2b0-4704-a1e3-4005437d5b9f,115.54583,-19.97,1989.0,68.5,26.74
a293edde-205e-4d0e-989b-90b7b120db0a,115.29417,-20.1575,1989.0,66.5,26.59
45ed0b68-66d6-4811-a52b-bd9d9e6660b9,115.45834,-19.93333,1989.0,80.0,26.75
a856546d-e311-401f-a6d3-d3ed0e0ead86,117.25,-19.64583,1989.0,71.5,27.01
1ed50c00-2aed-4fa7-be6e-569a82208e2c,117.29,-20.02333,1987.0,48.0,26.64
927a22c0-188c-4aff-8935-a8e88e3d6d9d,117.3525,-20.34666,1983.0,29.0,26.37
d88759b2-049b-4494-8ad3-78bc3a13124b,116.45584,-19.79583,1986.0,59.5,26.79
8cda0e4e-3419-4734-8994-014043dc9218,117.22417,-20.32666,1983.0,27.0,26.43
4994fa36-4f3a-442e-aa06-a5603b887ba3,117.365,-20.19083,1987.0,34.5,26.55
d3b7eec7-9f30-44a7-a83f-ca15d0f00043,117.10083,-19.875,1987.0,56.5,26.81
37b838e9-1e3c-40f5-b45d-bdda98b6fd45,118.395,-19.7325,1989.0,34.5,26.97
e460ea97-8f50-4736-8154-4edeec90773d,118.3025,-19.3575,1989.0,71.0,27.14
45b2a488-7d91-47a4-8723-4710880b8b20,117.9025,-19.5825,1989.0,60.5,27.06
0a33ca79-83e2-482e-85d5-f08bb2f4d0e4,118.32,-19.44166,1989.0,66.5,27.11
31b558ee-e320-4662-b23d-18dd0298f5d0,117.77334,-19.29583,1989.0,87.0,27.18
5c2e280f-3ef2-499c-a161-12f2277049e5,118.2275,-19.95833,1987.0,29.0,26.75
32597885-211b-4ec1-ba84-e0bd1fc09b86,117.54167,-19.31916,1988.0,92.0,27.17
792e79d1-1dec-47f3-ab3e-0ea15abc84ef,116.51334,-19.765,1988.0,57.5,26.78
5a1a04a2-b12f-4f59-bc4a-78075459aeb9,118.855,-19.02666,1986.0,83.0,27.27
d4475893-9c0e-4b32-a76b-f60fcb7a3210,118.10583,-19.26666,1986.0,66.5,27.17
3f5e2154-a7e2-449d-a5d6-d649ebf07e0a,116.63334,-19.79917,1986.0,57.0,26.78
97e06fa1-3684-42be-8bb1-bfdeea9f2578,118.615,-19.43333,1986.0,51.0,27.1
0da96834-1117-429f-bd03-3becf06ff40f,117.91833,-20.17833,1987.0,27.0,26.6
0ac41e27-65ea-45b6-954a-99db72df469d,115.895,-19.9425,1988.0,69.5,26.74
9dee924c-9c62-43fb-a815-6718de98e5b4,116.4875,-19.62416,1988.0,64.5,26.95
4737317f-ad3d-44e5-8d74-d60db024469e,115.46917,-20.1225,1988.0,67.0,26.55
f30a2d4b-845b-4ed3-8f64-e7b2e39c17f0,117.86917,-19.97333,1990.0,40.5,26.78
875502c3-2e1b-4e4c-b0ac-23d116f84f94,118.82417,-19.5225,1990.0,37.0,26.99
c4f29c69-25d3-40d0-bc27-19a839cd3043,116.40167,-20.13,1990.0,49.5,26.58
207384d8-46ba-482c-97f6-3780fef0b592,115.75334,-20.14333,1988.0,64.5,26.56
8a3febe7-c1d8-4b1b-b932-c344ee008b46,115.5175,-19.92583,1988.0,74.0,26.74
0126473a-bbb5-4989-bce9-8198de23d87d,118.14583,-19.76416,1990.0,35.0,26.83
8253f949-d785-4e5b-9e35-d623d6ec64ba,115.80667,-20.62166,1990.0,27.5,26.05
bea300c3-74ee-4f89-9b15-fa5c42d18b01,118.67167,-19.28,1988.0,71.0,27.16
5fe96c90-375f-4bd1-a405-4e8fea3cd066,118.8025,-19.67083,1990.0,29.5,26.94
c4464c00-41bc-4e79-9e11-627feb74ab3d,116.98333,-19.92083,1983.0,58.5,26.74
88414b78-568b-4daa-9fe5-3ef0f250415e,116.76417,-19.98083,1983.0,58.0,26.73
c1d7b769-b416-4872-b16f-1d3e69b5b365,116.35334,-20.01,1983.0,53.0,26.62
fdd6e9d0-1235-4c6c-9bbc-ab985f6652ed,117.355,-20.24,1988.0,31.5,26.55
a5f3ef47-0831-443f-a8d4-bed4d77dd015,117.2275,-20.33916,1988.0,24.5,26.39
977fb38a-e007-4973-8d8c-7ce80192f715,117.34167,-20.105,1988.0,41.0,26.59
5fa7850d-b8ea-4223-99a0-33a4e414edce,116.60834,-20.2025,1983.0,50.5,26.55
5b6f0d40-50eb-422d-ae2d-6b6858c5c44e,117.10084,-20.1625,1988.0,40.0,26.59
7d054777-003f-406a-9022-65ee3e01762d,115.88417,-20.09916,1987.0,60.5,26.58
cf94eea9-50cb-4429-b751-ee96882143f0,118.56334,-19.5,1988.0,42.0,27.02
7cad1684-db7a-46f9-a12f-08843366c6b7,116.92584,-20.2275,1988.0,40.0,26.55
3b904efe-716f-4deb-b50d-a51ef42c1492,117.935,-20.07833,1988.0,33.5,26.67
be7172a1-e7e1-4d5b-9203-d373d6ed53d1,117.935,-20.175,1988.0,26.5,26.6
9bf66c1c-507b-44bd-8e52-9874b0940b7c,117.32834,-19.795,1988.0,61.0,26.85
930b6bdb-ee9d-42be-ab2a-98d739e4a8e1,116.81334,-20.13417,1983.0,49.0,26.59
b7164b49-fd0a-4979-92dc-fd8d14c72c04,116.79167,-20.17583,1988.0,43.0,26.55
e6426ec0-6654-4e50-a096-86d31703c6fb,138.85209,-13.60139,1967.0,60.0,27.99
0436bd2a-b8a5-45de-a227-b133903d705d,116.70111,-19.52513,1967.0,69.0,26.98
0e606c76-a06b-4cd7-b269-5bb9da22e319,116.45945,-19.88333,1967.0,71.5,26.75
32ff63a9-cfa0-4989-b7ce-e438e6bb85cd,121.55111,-17.94222,1967.0,59.0,27.69
1f39fc01-98ab-4ea4-90ef-c3d42f60b4b6,116.92528,-19.96778,1967.0,58.0,26.74
34fa6cb5-e392-476a-9d31-54ade9348a53,136.80875,-9.61889,1967.0,53.5,27.85
2ef142ec-70c2-400b-8e2b-21452782f57e,138.43403,-10.53389,1967.0,54.0,27.92
5423ba5d-4c6f-4676-8a5b-0b495d723ac5,133.47612,-7.35014,1968.0,80.0,27.91
7691c7ac-cb73-4935-8ede-b3c82241212b,116.85833,-19.72569,1967.0,76.5,26.94
c6f6f2e2-7835-46bf-870c-6d20b3beb81f,139.47584,-12.91722,1967.0,62.5,28.1
02bc7b7c-f92b-4dd5-b53c-3f674983e5c8,132.10139,-10.61805,1967.0,59.0,28.26
da687065-b385-4881-b164-da0a9d564206,116.50028,-19.89319,1967.0,64.0,26.75
